iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
MUS,Africa,Mauritius,2022-03-02,70862.0,0.0,0.0,786.0,0.0,0.0,55646.648,0.0,0.0,617.232,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273428.0,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,
MUS,Africa,Mauritius,2022-03-03,70862.0,0.0,0.0,786.0,0.0,0.0,55646.648,0.0,0.0,617.232,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273428.0,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,
MUS,Africa,Mauritius,2022-03-04,70862.0,0.0,0.0,786.0,0.0,0.0,55646.648,0.0,0.0,617.232,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,491390.0,,,,,,38.59,,,,,1273428.0,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,
MUS,Africa,Mauritius,2022-03-05,70862.0,0.0,0.0,786.0,0.0,0.0,55646.648,0.0,0.0,617.232,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273428.0,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,,,,
MEX,North America,Mexico,2022-03-01,5521744.0,13115.0,14783.857,318531.0,382.0,392.143,42389.451,100.682,113.493,2445.306,2.933,3.01,0.76,,,,,,,,,8538.0,14501202.0,111.323,0.066,9776.0,0.075,0.315,3.2,people tested,182185704.0,85238025.0,78945844.0,,239797.0,497623.0,139.86,65.44,60.61,,3820.0,24442.0,0.019,,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2022-03-02,5521744.0,0.0,9501.0,318531.0,0.0,227.143,42389.451,0.0,72.937,2445.306,0.0,1.744,0.75,,,,,,,,,4314.0,14505516.0,111.356,0.033,8348.0,0.064,0.304,3.3,people tested,182472333.0,85261393.0,78987826.0,,286629.0,456861.0,140.08,65.45,60.64,,3507.0,25392.0,0.019,,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2022-03-03,5534086.0,12342.0,8656.714,318835.0,304.0,218.857,42484.198,94.747,66.456,2447.64,2.334,1.68,,,,,,,,,,,,,,,,,,,182771895.0,85292153.0,79014513.0,,299562.0,386555.0,140.31,65.48,60.66,,2968.0,25540.0,0.02,,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2022-03-04,5544644.0,10558.0,7931.0,319296.0,461.0,230.429,42565.25,81.052,60.885,2451.179,3.539,1.769,,,,,,,,,,,,,,,,,,,183043385.0,85315634.0,79050604.0,,271490.0,350502.0,140.52,65.5,60.69,,2691.0,25753.0,0.02,,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2022-03-05,5554392.0,9748.0,7400.857,319604.0,308.0,227.143,42640.084,74.834,56.815,2453.543,2.364,1.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
FSM,Oceania,Micronesia (country),2022-03-01,1.0,0.0,0.0,,,,8.602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116255.0,150.777,23.0,4.81,2.392,3299.464,16.0,454.343,12.02,,,,,67.88,0.62,,,,
FSM,Oceania,Micronesia (country),2022-03-02,1.0,0.0,0.0,,,,8.602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116255.0,150.777,23.0,4.81,2.392,3299.464,16.0,454.343,12.02,,,,,67.88,0.62,,,,
FSM,Oceania,Micronesia (country),2022-03-03,1.0,0.0,0.0,,,,8.602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116255.0,150.777,23.0,4.81,2.392,3299.464,16.0,454.343,12.02,,,,,67.88,0.62,,,,
FSM,Oceania,Micronesia (country),2022-03-04,1.0,0.0,0.0,,,,8.602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116255.0,150.777,23.0,4.81,2.392,3299.464,16.0,454.343,12.02,,,,,67.88,0.62,,,,
FSM,Oceania,Micronesia (country),2022-03-05,1.0,0.0,0.0,,,,8.602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116255.0,150.777,23.0,4.81,2.392,3299.464,16.0,454.343,12.02,,,,,67.88,0.62,,,,
MDA,Europe,Moldova,2022-03-01,502386.0,586.0,772.857,11228.0,12.0,13.143,124846.64,145.625,192.061,2790.241,2.982,3.266,0.5,,,,,,,,,7477.0,,,1.858,,,,,tests performed,2070811.0,,1040065.0,,3806.0,3876.0,51.46,,25.85,,963.0,,,,4024025.0,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,,,,
MDA,Europe,Moldova,2022-03-02,502956.0,570.0,715.714,11242.0,14.0,12.143,124988.289,141.649,177.86,2793.72,3.479,3.018,0.48,,,,,,,,,6729.0,,,1.672,,,,,tests performed,2074352.0,,1040940.0,,3541.0,3656.0,51.55,,25.87,,909.0,,,,4024025.0,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,,,,
MDA,Europe,Moldova,2022-03-03,503690.0,734.0,667.857,11254.0,12.0,11.857,125170.694,182.404,165.967,2796.702,2.982,2.947,,,,,,,,,,5948.0,,,1.478,,,,,tests performed,2078446.0,,1042045.0,,4094.0,3515.0,51.65,,25.9,,874.0,,,,4024025.0,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,,,,
MDA,Europe,Moldova,2022-03-04,504307.0,617.0,594.714,11269.0,15.0,12.0,125324.023,153.329,147.791,2800.43,3.728,2.982,,,,,,,,,,,,,,,,,,,2082297.0,,1042979.0,,3851.0,3662.0,51.75,,25.92,,910.0,,,,4024025.0,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,,,,
MDA,Europe,Moldova,2022-03-05,504875.0,568.0,580.429,11285.0,16.0,12.0,125465.175,141.152,144.241,2804.406,3.976,2.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4024025.0,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,,,,
MCO,Europe,Monaco,2022-03-01,9445.0,86.0,25.429,51.0,0.0,0.0,238992.915,2176.113,643.436,1290.486,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520.0,19347.5,,,,,,,5.46,,,,13.8,86.75,,,,,
MCO,Europe,Monaco,2022-03-02,9445.0,0.0,20.0,51.0,0.0,0.0,238992.915,0.0,506.073,1290.486,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520.0,19347.5,,,,,,,5.46,,,,13.8,86.75,,,,,
MCO,Europe,Monaco,2022-03-03,9445.0,0.0,16.286,51.0,0.0,0.0,238992.915,0.0,412.088,1290.486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520.0,19347.5,,,,,,,5.46,,,,13.8,86.75,,,,,
MCO,Europe,Monaco,2022-03-04,9445.0,0.0,12.286,51.0,0.0,0.0,238992.915,0.0,310.873,1290.486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520.0,19347.5,,,,,,,5.46,,,,13.8,86.75,,,,,
MCO,Europe,Monaco,2022-03-05,9537.0,92.0,25.429,51.0,0.0,0.0,241320.85,2327.935,643.436,1290.486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520.0,19347.5,,,,,,,5.46,,,,13.8,86.75,,,,,
MNG,Asia,Mongolia,2022-03-01,908157.0,0.0,1207.286,2171.0,1.0,1.429,272778.635,0.0,362.626,652.093,0.3,0.429,0.61,,,,,,,,,,,,,8198.0,2.462,0.1473,6.8,samples tested,,,,,,810.0,,,,,243.0,84.0,0.003,2.78,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2022-03-02,909379.0,1222.0,889.857,2171.0,0.0,1.143,273145.681,367.046,267.282,652.093,0.0,0.343,0.61,,,,,,,,,,7175225.0,2155.187,,8224.0,2.47,0.1082,9.2,samples tested,5469549.0,2271676.0,2173057.0,1024816.0,,694.0,164.29,68.23,65.27,30.78,208.0,66.0,0.002,,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2022-03-03,910377.0,998.0,878.0,2173.0,2.0,0.857,273445.446,299.764,263.721,652.693,0.601,0.257,,,,,,,,,,8178.0,7183403.0,2157.643,2.456,8076.0,2.426,0.1087,9.2,samples tested,5470227.0,2271724.0,2173135.0,1025368.0,678.0,609.0,164.31,68.23,65.27,30.8,183.0,50.0,0.002,,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2022-03-04,911183.0,806.0,745.0,2173.0,0.0,0.857,273687.54,242.094,223.772,652.693,0.0,0.257,,,,,,,,,,6849.0,7190252.0,2159.7,2.057,7831.0,2.352,,,samples tested,5470867.0,2271778.0,2173241.0,1025848.0,640.0,591.0,164.33,68.24,65.28,30.81,178.0,47.0,0.001,,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2022-03-05,911183.0,,,2174.0,1.0,0.857,273687.54,,,652.994,0.3,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNE,Europe,Montenegro,2022-03-01,230363.0,156.0,163.0,2682.0,2.0,1.857,366790.277,248.387,259.533,4270.354,3.184,2.957,0.56,,,,,,,,,,,,,,,,,,663653.0,288602.0,280203.0,94848.0,318.0,223.0,105.67,45.95,44.61,15.1,355.0,37.0,0.006,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.829,,,,
MNE,Europe,Montenegro,2022-03-02,230512.0,149.0,154.571,2682.0,0.0,1.714,367027.518,237.242,246.113,4270.354,0.0,2.73,0.56,,,,,,,,,,,,,,,,,,663918.0,288664.0,280281.0,94973.0,265.0,223.0,105.71,45.96,44.63,15.12,355.0,40.0,0.006,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.829,,,,
MNE,Europe,Montenegro,2022-03-03,230631.0,119.0,143.0,2682.0,0.0,1.429,367216.994,189.475,227.689,4270.354,0.0,2.275,,,,,,,,,,,,,,,,,,,664152.0,288709.0,280343.0,95100.0,234.0,212.0,105.75,45.97,44.64,15.14,338.0,38.0,0.006,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.829,,,,
MNE,Europe,Montenegro,2022-03-04,230759.0,128.0,131.857,2684.0,2.0,1.429,367420.799,203.805,209.947,4273.538,3.184,2.275,,,,,,,,,,,,,,,,,,,664436.0,288779.0,280419.0,95238.0,284.0,214.0,105.79,45.98,44.65,15.16,341.0,41.0,0.007,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.829,,,,
MNE,Europe,Montenegro,2022-03-05,230887.0,128.0,125.143,2685.0,1.0,1.571,367624.604,203.805,199.256,4275.131,1.592,2.502,,,,,,,,,,,,,,,,,,,664676.0,288838.0,280487.0,95351.0,240.0,214.0,105.83,45.99,44.66,15.18,341.0,43.0,0.007,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.829,,,,
MSR,North America,Montserrat,2022-03-01,164.0,0.0,0.143,2.0,0.0,0.0,32925.115,0.0,28.68,401.526,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981.0,,,,,,,,,,,,,74.16,,,,,
MSR,North America,Montserrat,2022-03-02,164.0,0.0,0.143,2.0,0.0,0.0,32925.115,0.0,28.68,401.526,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981.0,,,,,,,,,,,,,74.16,,,,,
MSR,North America,Montserrat,2022-03-03,164.0,0.0,0.143,2.0,0.0,0.0,32925.115,0.0,28.68,401.526,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981.0,,,,,,,,,,,,,74.16,,,,,
MSR,North America,Montserrat,2022-03-04,164.0,0.0,0.143,2.0,0.0,0.0,32925.115,0.0,28.68,401.526,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981.0,,,,,,,,,,,,,74.16,,,,,
MSR,North America,Montserrat,2022-03-05,164.0,0.0,0.143,2.0,0.0,0.0,32925.115,0.0,28.68,401.526,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981.0,,,,,,,,,,,,,74.16,,,,,
MAR,Africa,Morocco,2022-03-01,1161131.0,156.0,221.0,15994.0,6.0,10.286,31092.184,4.177,5.918,428.279,0.161,0.275,0.34,,,,,,,,,,,,,13406.0,0.359,0.0165,60.7,people tested,,,,,,,,,,,,,,,37344787.0,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,,,,
MAR,Africa,Morocco,2022-03-02,1161290.0,159.0,192.714,16002.0,8.0,9.143,31096.442,4.258,5.16,428.494,0.214,0.245,0.33,,,,,,,,,,11072384.0,296.491,,12669.0,0.339,0.0152,65.7,people tested,,,,,,,,,,,,,,,37344787.0,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,,,,
MAR,Africa,Morocco,2022-03-03,1161392.0,102.0,155.571,16006.0,4.0,7.714,31099.173,2.731,4.166,428.601,0.107,0.207,,,,,,,,,,9518.0,11081902.0,296.746,0.255,12000.0,0.321,0.013,77.1,people tested,,,,,,,,,,,,,,,37344787.0,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,,,,
MAR,Africa,Morocco,2022-03-04,1161506.0,114.0,134.857,16009.0,3.0,7.0,31102.226,3.053,3.611,428.681,0.08,0.187,,,,,,,,,,9600.0,11091502.0,297.003,0.257,11257.0,0.301,,,people tested,,,,5779158.0,,,,,,15.48,,,,,37344787.0,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,,,,
MAR,Africa,Morocco,2022-03-05,1161586.0,80.0,119.429,16015.0,6.0,6.429,31104.368,2.142,3.198,428.842,0.161,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37344787.0,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,,,,
MOZ,Africa,Mozambique,2022-03-01,225063.0,16.0,18.0,2192.0,0.0,0.286,6997.565,0.497,0.56,68.153,0.0,0.009,0.46,,,,,,,,,,,,,1172.0,0.036,0.0154,65.1,tests performed,,,,,,,,,,,,,,42.59,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,
MOZ,Africa,Mozambique,2022-03-02,225080.0,17.0,13.857,2193.0,1.0,0.286,6998.094,0.529,0.431,68.184,0.031,0.009,0.46,,,,,,,,,,1270558.0,39.504,,1096.0,0.034,0.0126,79.1,tests performed,,,,,,,,,,,,,,42.59,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,
MOZ,Africa,Mozambique,2022-03-03,225100.0,20.0,14.429,2194.0,1.0,0.286,6998.715,0.622,0.449,68.215,0.031,0.009,,,,,,,,,,,,,,1090.0,0.034,0.0132,75.5,tests performed,,,,,,,,,,,,,,42.59,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,
MOZ,Africa,Mozambique,2022-03-04,225121.0,21.0,14.714,2195.0,1.0,0.429,6999.368,0.653,0.457,68.246,0.031,0.013,,,,,,,,,,,1272590.0,39.567,,1085.0,0.034,,,tests performed,,,,138218.0,,,,,,0.43,,,,42.59,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,
MOZ,Africa,Mozambique,2022-03-05,225135.0,14.0,14.143,2196.0,1.0,0.571,6999.804,0.435,0.44,68.277,0.031,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,
MMR,Asia,Myanmar,2022-03-01,590237.0,2346.0,2587.143,19372.0,4.0,4.0,10769.566,42.806,47.205,353.465,0.073,0.073,1.15,,,,,,,,,22732.0,7143562.0,130.343,0.415,24927.0,0.455,0.1038,9.6,samples tested,44685868.0,23652432.0,21033436.0,,,68198.0,81.53,43.16,38.38,,1244.0,30326.0,0.055,,54806014.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,,,,
MMR,Asia,Myanmar,2022-03-02,592139.0,1902.0,2375.857,19375.0,3.0,3.714,10804.27,34.704,43.35,353.52,0.055,0.068,1.15,,,,,,,,,22204.0,7165766.0,130.748,0.405,23624.0,0.431,0.1006,9.9,samples tested,,,,,,,,,,,,,,,54806014.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,,,,
MMR,Asia,Myanmar,2022-03-03,593958.0,1819.0,2216.0,19379.0,4.0,3.714,10837.46,33.19,40.434,353.593,0.073,0.068,,,,,,,,,,47135.0,7212901.0,131.608,0.86,26288.0,0.48,0.0843,11.9,samples tested,,,,,,,,,,,,,,,54806014.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,,,,
MMR,Asia,Myanmar,2022-03-04,595821.0,1863.0,1997.714,19383.0,4.0,3.857,10871.453,33.993,36.451,353.666,0.073,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54806014.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,,,,
MMR,Asia,Myanmar,2022-03-05,597417.0,1596.0,1882.571,19386.0,3.0,3.714,10900.574,29.121,34.35,353.72,0.055,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54806014.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,,,,
NAM,Africa,Namibia,2022-03-01,157225.0,0.0,27.286,4007.0,0.0,0.714,60766.949,0.0,10.546,1548.692,0.0,0.276,0.77,,,,,,,,,,,,,1080.0,0.417,0.0253,39.6,tests performed,,,,,,,,,,,,,,,2587344.0,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,,,,
NAM,Africa,Namibia,2022-03-02,157275.0,50.0,30.714,4009.0,2.0,1.0,60786.273,19.325,11.871,1549.465,0.773,0.386,0.79,,,,,,,,,,955455.0,369.28,,987.0,0.381,0.0311,32.1,tests performed,,,,,,,,,,,,,,,2587344.0,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,,,,
NAM,Africa,Namibia,2022-03-03,157284.0,9.0,25.429,4010.0,1.0,0.571,60789.752,3.478,9.828,1549.852,0.386,0.221,,,,,,,,,,,,,,953.0,0.368,0.0267,37.5,tests performed,,,,,,,,,,,,,,,2587344.0,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,,,,
NAM,Africa,Namibia,2022-03-04,157311.0,27.0,25.429,4013.0,3.0,0.857,60800.187,10.435,9.828,1551.011,1.159,0.331,,,,,,,,,,,957442.0,370.048,,933.0,0.361,,,tests performed,,,,,,,,,,,,,,,2587344.0,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,,,,
NAM,Africa,Namibia,2022-03-05,157324.0,13.0,18.714,4013.0,0.0,0.857,60805.212,5.024,7.233,1551.011,0.0,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587344.0,3.078,22.0,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,,,,
NPL,Asia,Nepal,2022-03-01,977076.0,92.0,138.714,11938.0,2.0,1.429,32925.986,3.1,4.674,402.293,0.067,0.048,0.26,,,,,,,,,6504.0,6491107.0,218.741,0.219,7824.0,0.264,0.033,30.3,samples tested,37233872.0,21594817.0,17547281.0,1189716.0,108140.0,108663.0,125.47,72.77,59.13,4.01,3662.0,25976.0,0.088,,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2022-03-02,977199.0,123.0,119.714,11941.0,3.0,1.571,32930.131,4.145,4.034,402.394,0.101,0.053,0.26,,,,,,,,,6874.0,6497981.0,218.972,0.232,7613.0,0.257,0.03,33.3,samples tested,37269660.0,21603183.0,17567825.0,1199508.0,35788.0,99062.0,125.59,72.8,59.2,4.04,3338.0,20460.0,0.069,,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2022-03-03,977269.0,70.0,108.143,11944.0,3.0,1.857,32932.49,2.359,3.644,402.495,0.101,0.063,,,,,,,,,,,,,,7409.0,0.25,,,samples tested,,,,,,94146.0,,,,,3173.0,19148.0,0.065,,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2022-03-04,977380.0,111.0,101.429,11945.0,1.0,1.857,32936.23,3.741,3.418,402.528,0.034,0.063,,,,,,,,,,,6511838.0,219.439,,7205.0,0.243,0.029,34.5,samples tested,37431640.0,21627227.0,17681043.0,1231042.0,,88217.0,126.14,72.88,59.58,4.15,2973.0,16899.0,0.057,,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2022-03-05,977447.0,67.0,96.571,11945.0,0.0,1.571,32938.488,2.258,3.254,402.528,0.0,0.053,,,,,,,,,,,,,,,,,,,37682890.0,21645983.0,17843980.0,1312118.0,251250.0,111932.0,126.99,72.94,60.13,4.42,3772.0,18442.0,0.062,,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NLD,Europe,Netherlands,2022-03-01,6491805.0,36495.0,42336.571,21676.0,16.0,12.0,378021.864,2125.127,2465.285,1262.207,0.932,0.699,1.01,150.0,8.735,1258.0,73.254,86.0,5.008,960.0,55.901,74620.0,28284652.0,1647.033,4.345,54684.0,3.184,0.649,1.5,tests performed,,,,,,6120.0,,,,,356.0,253.0,0.001,,17173094.0,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,,,,
NLD,Europe,Netherlands,2022-03-02,6540294.0,48489.0,43390.857,21687.0,11.0,13.571,380845.409,2823.545,2526.677,1262.848,0.641,0.79,1.02,160.0,9.317,1285.0,74.826,90.0,5.241,942.0,54.853,91429.0,28376081.0,1652.357,5.324,58861.0,3.428,0.666,1.5,tests performed,,,,,,5346.0,,,,,311.0,218.0,0.001,,17173094.0,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,,,,
NLD,Europe,Netherlands,2022-03-03,6598578.0,58284.0,46356.714,21695.0,8.0,14.714,384239.322,3393.914,2699.38,1263.313,0.466,0.857,,155.0,9.026,1256.0,73.138,82.0,4.775,981.0,57.124,,,,,,,,,,,,,,,4573.0,,,,,266.0,182.0,0.001,,17173094.0,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,,,,
NLD,Europe,Netherlands,2022-03-04,6666890.0,68312.0,51418.571,21705.0,10.0,15.429,388217.173,3977.85,2994.136,1263.896,0.582,0.898,,147.0,8.56,1244.0,72.439,84.0,4.891,969.0,56.425,,,,,,,,,,,,,,,3799.0,,,,,221.0,147.0,0.001,,17173094.0,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,,,,
NLD,Europe,Netherlands,2022-03-05,6734097.0,67207.0,57106.857,21714.0,9.0,15.857,392130.678,3913.506,3325.368,1264.42,0.524,0.923,,157.0,9.142,1201.0,69.935,81.0,4.717,1002.0,58.347,,,,,,,,,,33942499.0,13450667.0,12356769.0,9003462.0,,3026.0,197.65,78.32,71.95,52.43,176.0,112.0,0.001,,17173094.0,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,,,,
NCL,Oceania,New Caledonia,2022-03-01,54856.0,679.0,1342.0,300.0,1.0,1.857,190328.815,2355.864,4656.214,1040.882,3.47,6.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217.0,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
